A_RowId,CATEGORY,FULL_URL,aa_label,URI
16417,UBC Integrated Engineering,http:  www_igen.ubc_ca integrated engineering course project catalyst for safer freestyle snowboarding,ENGINEERING,integrated engineering course project catalyst for safer freestyle snowboarding
16418,UBC Integrated Engineering,http:  www_igen.ubc_ca prospective students admission requirements,ENGINEERING,prospective students admission requirements
16419,UBC Integrated Engineering,http:  www_igen.ubc_ca ubc integrated engineering program launches igen challenge competition,ENGINEERING,ubc integrated engineering program launches igen challenge competition
16421,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  alumni hall of fame,NA,
16422,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  giving,ENGINEERING,giving
16424,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  grads mmse,ENGINEERING,
16426,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  news.php,ENGINEERING,
16427,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  research,ENGINEERING,research
16428,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  students,ENGINEERING,students
16429,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu  undergrads,ENGINEERING,undergrads
16430,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu news depositing magnetic iron oxide onto gold nanorods,ENGINEERING,news depositing magnetic iron oxide onto gold nanorods
16431,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu news mooc nanotechnology,ENGINEERING,news mooc nanotechnology
16432,Department of Materials Science and Engineering  College of Engineering  North Carolina State University,http:  www_mse.ncsu.edu news mse awards and leadership microscopy 2017,ENGINEERING,news mse awards and leadership microscopy 2017
16433,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu alumni,NA,alumni
16434,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu directory,ENGINEERING,directory
16435,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu directory mackenzie,ENGINEERING,directory
16436,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu directory tu,ENGINEERING,directory
16437,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu graduate admissions,ENGINEERING,graduate admissions
16438,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu graduate admissions application requirements,ENGINEERING,graduate admissions
16439,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu postdoctoral researchers,ENGINEERING,postdoctoral researchers
16440,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu professor yang yang among 30 ucla faculty on thomson reuters list of most cited influential scholars,ENGINEERING,professor yang yang among 30 ucla faculty on thomson reuters list of most cited influential scholars
16441,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu professor yang yang among 30 ucla faculty on thomson reuters list of most cited influential scholars  events,ENGINEERING,professor yang yang among 30 ucla faculty on thomson reuters list of most cited influential scholars
16442,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu research labs,ENGINEERING,research labs
16443,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu research labs  newsroom,ENGINEERING,research labs
16444,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu students,ENGINEERING,students
16445,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu ucla researchers develop a new class of two dimensional materials,ENGINEERING,ucla researchers develop a new class of two dimensional materials
16446,MSE   Materials Science and Engineering,http:  www_mse.ucla.edu undergraduate,ENGINEERING,undergraduate
16447,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox,ENGINEERING,moltox
16448,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox,ENGINEERING,moltox
16449,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox,ENGINEERING,moltox
16450,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  contact.html,ENGINEERING,moltox
16451,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  faculty.html,ENGINEERING,moltox
16452,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  news.html,ENGINEERING,moltox
16453,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  photos.html,ENGINEERING,moltox
16454,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  prospective students.html,ENGINEERING,moltox
16455,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  seminars.html,ENGINEERING,moltox
16456,UCLA MolTox   Home,http:  www_ph.ucla.edu moltox  students.html,ENGINEERING,moltox
16457,UCLA Department of Integrative Biology and Physiology,http:  www_physci.ucla.edu administration.php,BIOLOGY,
16458,UCLA Department of Integrative Biology and Physiology,http:  www_physci.ucla.edu administration.php .pg=building,BIOLOGY,
16459,Undergraduate Programs   Programs   Ryerson University,http:  www_ryerson_ca programs undergraduate  content ryerson programs undergraduate aerospace engineering.html,ENGINEERING,programs undergraduate  content ryerson programs undergraduate
16460,Academics   SMCC,http:  www_southmountaincc.edu engineering,ENGINEERING,engineering
16461,Academics   SMCC,http:  www_southmountaincc.edu math science engineering program sustainability,ENGINEERING,math science engineering program sustainability
16462,Degree Programs,http:  www_triton.edu CollegeCatalog facilities engineering technology.htm,ENGINEERING,CollegeCatalog
16463,Degree Programs,http:  www_triton.edu CollegeCatalog renewable energy technology pending iccb approval.htm,ENGINEERING,CollegeCatalog
16464,Department of Philosophy   Nebraska,http:  www_unl.edu philosophy prospective student,PHILOSOPHY,philosophy prospective student
16465,SCARP   UBC School of Community and Regional Planning,https:  scarp.ubc_ca master engineering leadership urban systems mel,ENGINEERING,master engineering leadership urban systems mel
16466,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca civil environmental engineering alumni and friends resources and contacts,NA,civil environmental engineering
16467,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca civil environmental engineering current undergraduate students funding and awards,ENGINEERING,civil environmental engineering
16468,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca civil environmental engineering environmental engineering,ENGINEERING,civil environmental engineering
16469,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca systems design engineering,ENGINEERING,systems design engineering
16470,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca systems design engineering about systems design engineering,ENGINEERING,systems design engineering
16471,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca systems design engineering alumni and friends,NA,systems design engineering
16472,Departments  Schools and Programs   Engineering   University of Waterloo,https:  uwaterloo_ca systems design engineering forward .path=node 1,ENGINEERING,systems design engineering
16473,Degrees and Certificates   Bakersfield College,https:  www_bakersfieldcollege.edu programs tech construction option as,ENGINEERING,programs tech construction option as
16474,Home   Bishop State Community College,https:  www_bishop.edu technical engineering and construction,ENGINEERING,technical engineering and construction
16475,linkedin icon,https:  www_eng.mcmaster_ca mech,ENGINEERING,mech
16476,linkedin icon,https:  www_eng.mcmaster_ca research and innovation engineering theme advanced manufacturing,ENGINEERING,research and innovation engineering theme advanced manufacturing
16477,Academic Departments   Oakton Community College,https:  www_oakton.edu academics academic_departments engineering,ENGINEERING,academics academic_departments engineering
16478,Programs  Thompson Rivers University,https:  www_tru_ca programs catalogue architectural and engineering technology,ENGINEERING,programs catalogue architectural and engineering technology
16479,Programs  Thompson Rivers University,https:  www_tru_ca programs catalogue carpenter residential construction foundation,ENGINEERING,programs catalogue carpenter residential construction foundation
16480,Degree and Certificate Programs at Tunxis,https:  www_tunxis.edu completion lean manufacturing,ENGINEERING,completion lean manufacturing
16481,Degree and Certificate Programs at Tunxis,https:  www_tunxis.edu completion technology studies engineering technology option,ENGINEERING,completion technology studies engineering technology option
16482,Biological Systems Engineering Department   College of Engineering   University of NebraskaLincoln,http:  bse.unl.edu,ENGINEERING,
16484,Biological Systems Engineering Department   College of Engineering   University of NebraskaLincoln,http:  bse.unl.edu agen,ENGINEERING,agen
16486,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca,ENGINEERING,
16487,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca category news,ENGINEERING,category news
16488,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca centennial guest speakers,ENGINEERING,centennial guest speakers
16489,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca centennial start a revolution,ENGINEERING,centennial start a revolution
16490,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca current students,ENGINEERING,current students
16491,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca current students graduate students,ENGINEERING,current students graduate students
16492,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca department,ENGINEERING,department
16493,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca department news events,ENGINEERING,department news events
16494,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca research research colloquium,ENGINEERING,research research colloquium
16495,UBC Integrated Engineering,http:  www_igen.ubc_ca,ENGINEERING,
16497,UBC Integrated Engineering,http:  www_igen.ubc_ca about,ENGINEERING,about
16498,UBC Integrated Engineering,http:  www_igen.ubc_ca current students complementary studies,ENGINEERING,current students complementary studies
16499,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca,ENGINEERING,
16500,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca . graduate,ENGINEERING,.
16501,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca . graduate masc,ENGINEERING,. graduate masc
16502,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca . graduate phd,ENGINEERING,. graduate phd
16503,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca content,ENGINEERING,
16504,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca next,ENGINEERING,
16505,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  www_mining.ubc_ca next slide,ENGINEERING,
16506,Home Page   UBC Materials Engineering,http:  www_mmat.ubc_ca,ENGINEERING,
16507,MAE   Mechanical and Aerospace Engineering,http:  www_mae.ucla.edu job postings,ENGINEERING,job postings
16518,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca safety,ENGINEERING,safety
16519,Biological Systems Engineering Department   College of Engineering   University of NebraskaLincoln,http:  bse.unl.edu tel:+14024727211,ENGINEERING,tel:+14024727211
16520,Mechanical Engineering Home   UBC Mechanical Engineering,http:  mech.ubc_ca graduate vancouver and ubc,ENGINEERING,graduate vancouver and ubc
16521,Mechanical Engineering Home   UBC Mechanical Engineering,http:  mech.ubc_ca our department,ENGINEERING,our department
16522,Home Page   UBC Materials Engineering,http:  mtrl.ubc_ca department employment opportunities,ENGINEERING,department employment opportunities
16523,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu,ENGINEERING,
16525,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu calendar 25live all,ENGINEERING,
16527,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu facilities,ENGINEERING,facilities
16528,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu faculty research,ENGINEERING,faculty research
16529,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu people,ENGINEERING,people
16530,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu people  www_lib.ku.edu hours,ENGINEERING,people
16531,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu people submenu 527,ENGINEERING,people
16533,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu submenu 2143,ENGINEERING,
16534,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu submenu 523,ENGINEERING,
16535,Mechanical Engineering   Mechanical Engineering,http:  me.engr.ku.edu submenu 527,ENGINEERING,
16537,Programs of Study Leading to an Associate Degree,http:  catalog.citruscollege.edu disciplines english english literature aa,ENGLISH,disciplines english english literature aa
16538,Programs of Study Leading to an Associate Degree,http:  catalog.citruscollege.edu disciplines english english literature aa  search  .P=ENGL20291,ENGLISH,disciplines english english literature aa
16539,KU Dance Department   Department of Dance,http:  dance.ku.edu may i bring my application materials me,ENGLISH,may i bring my application materials me
16541,Department of English   NC State,http:  english.chass.ncsu.edu  contact,ENGLISH,contact
16542,Department of English   NC State,http:  english.chass.ncsu.edu  faculty_staff_resources,ENGLISH,faculty_staff_resources
16543,Department of English   NC State,http:  english.chass.ncsu.edu  graduate current_students grad_registration.php,ENGLISH,
16544,Department of English   NC State,http:  english.chass.ncsu.edu  undergraduate,ENGLISH,undergraduate
16545,Departments,http:  english.humanities.mcmaster_ca,ENGLISH,
16547,Departments,http:  english.humanities.mcmaster_ca people postdoctoral fellows and sessional instructors,ENGLISH,
16548,Department of English   Nebraska,http:  english.unl.edu,ENGLISH,
16549,Department of English   Nebraska,http:  english.unl.edu  english careers in english,ENGLISH,
16550,Department of English   Nebraska,http:  english.unl.edu composition and rhetoric,ENGLISH,composition and rhetoric
16551,Department of English   Nebraska,http:  english.unl.edu department messages20160928,ENGLISH,department messages
16552,Department of English   Nebraska,http:  english.unl.edu department messages20161114,ENGLISH,department messages
16553,Department of English   Nebraska,http:  english.unl.edu department messages20170130,ENGLISH,department messages
16554,Department of English   Nebraska,http:  english.unl.edu department messages20170224,ENGLISH,department messages
16555,Department of English   Nebraska,http:  english.unl.edu department messages20170929,ENGLISH,department messages
16556,Department of English   Nebraska,http:  english.unl.edu department messages20180207,ENGLISH,department messages
16558,Department of English   Nebraska,http:  english.unl.edu english,ENGLISH,english
16559,Department of English   Nebraska,http:  english.unl.edu film studies,ENGLISH,film studies
16560,Department of English   Nebraska,http:  english.unl.edu give,ENGLISH,give
16561,Department of English   Nebraska,http:  english.unl.edu literary and cultural studies,ENGLISH,literary and cultural studies
16562,Department of English   Nebraska,http:  english.unl.edu news,ENGLISH,news
16563,Department of English   Nebraska,http:  english.unl.edu snapchat:   .u=unlincoln,ENGLISH,
16565,Departments   Arts   University of Waterloo,http:  english.uwaterloo_ca,ENGLISH,
16566,Departments   Arts   University of Waterloo,http:  english.uwaterloo_ca  english people profiles shelley hulan,ENGLISH,
16567,Departments   Arts   University of Waterloo,http:  english.uwaterloo_ca  english undergraduate studies,ENGLISH,
16568,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments english_language,ENGLISH,stu academics departments english_language
16569,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments english_language courses,ENGLISH,stu academics departments english_language
16570,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments english_lit,ENGLISH,stu academics departments english_lit
16571,Academics and Programs   St. Thomas University   Fredericton  NB Canada,http:  w3.stu_ca stu academics departments english_lit courses,ENGLISH,stu academics departments english_lit
16572,http:  www_bmcc.cuny.edu english,http:  www_bmcc.cuny.edu english cys.jsp,ENGLISH,english
16573,http:  www_bmcc.cuny.edu english,http:  www_bmcc.cuny.edu english view_course.jsp .id=220,ENGLISH,english
16574,http:  www_bmcc.cuny.edu english,http:  www_bmcc.cuny.edu english view_course.jsp .id=323,ENGLISH,english
16575,http:  www_bmcc.cuny.edu english,http:  www_bmcc.cuny.edu english view_course.jsp .id=970,ENGLISH,english
16576,Home   Department of English,http:  www_english.ku.edu,ENGLISH,
16577,Home   Department of English,http:  www_english.ku.edu,ENGLISH,
16578,Home   Department of English,http:  www_english.ku.edu  2018 newsletter dnb,ENGLISH,
16579,Home   Department of English,http:  www_english.ku.edu  graduate courses,ENGLISH,
16580,Home   Department of English,http:  www_english.ku.edu 2016 newsletter dnb,ENGLISH,2016 newsletter dnb
16581,Home   Department of English,http:  www_english.ku.edu alumni,NA,alumni
16582,Home   Department of English,http:  www_english.ku.edu british restoration 18th 19th century,ENGLISH,british restoration 18th 19th century
16583,Home   Department of English,http:  www_english.ku.edu calendar 25live athletics,ENGLISH,
16584,Home   Department of English,http:  www_english.ku.edu diversity,ENGLISH,diversity
16585,Home   Department of English,http:  www_english.ku.edu drama,ENGLISH,drama
16586,Home   Department of English,http:  www_english.ku.edu environmentalcourses,ENGLISH,environmentalcourses
16587,Home   Department of English,http:  www_english.ku.edu login,ENGLISH,login
16588,Home   Department of English,http:  www_english.ku.edu login .destination=login,ENGLISH,login
16589,Home   Department of English,http:  www_english.ku.edu major careers,ENGLISH,major careers
16590,Home   Department of English,http:  www_english.ku.edu renaissance and early modern,ENGLISH,renaissance and early modern
16591,Home   Department of English,http:  www_english.ku.edu submenu 528,ENGLISH,
16592,Home   Department of English,http:  www_english.ku.edu submenu 531,ENGLISH,
16593,UBC Department of English,http:  www_english.ubc_ca  about ubc,ENGLISH,about ubc
16594,UBC Department of English,http:  www_english.ubc_ca  the ubc department of english 1915 2000,ENGLISH,the ubc department of english 1915 2000
16595,Home   Department of English UCLA,http:  www_english.ucla.edu,ENGLISH,
16596,Home   Department of English UCLA,http:  www_english.ucla.edu,ENGLISH,
16597,Academic Departments and Programs   Gavilan College,http:  www_gavilan.edu english index.php,ENGLISH,english
16598,Departments,http:  www_humanities.mcmaster_ca programs undergraduate programs english,ENGLISH,
16599,KPU 2017 18 University Calendar   Program Index,http:  www_kpu_ca calendar 2017 18 arts creativewriting creativewriting aa.html,ENGLISH,calendar 2017 18 arts creativewriting
16600,Mount Allison University   Programs of study,http:  www_mta_ca programs english,ENGLISH,programs english
16601,Academic   Snead State,http:  www_snead.edu about_us college_departments academic english_and_languages_division.aspx,ENGLISH,about_us college_departments academic
16602,Academic Programs at DCC,http:  www_sunydutchess.edu academics catalog current programs  academics catalog current courses english index.html,ENGLISH,academics catalog current programs  academics catalog current courses english
16603,Faculties and Schools   University of Lethbridge,http:  www_uleth_ca artsci english,ENGLISH,artsci english
16604,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 congratulations to our mfa and alumni nominated for the bc book prizes more 5975,NA,2018 03 congratulations to our mfa and alumni nominated for the bc book prizes
16605,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 writing is a long distance game an interview with maureen medved author of the upcoming novel black star,ENGLISH,2018 03 writing is a long distance game an interview with maureen medved author of the upcoming novel black star
16606,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 writing the future gallery vsaranphotodotcom web 1,ENGLISH,2018 03 writing the future gallery vsaranphotodotcom web 1
16607,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 writing the future gallery vsaranphotodotcom web 4,ENGLISH,2018 03 writing the future gallery vsaranphotodotcom web 4
16608,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 writing the future gallery vsaranphotodotcom web 5,ENGLISH,2018 03 writing the future gallery vsaranphotodotcom web 5
16609,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca 2018 03 writing the future gallery vsaranphotodotcom web 8,ENGLISH,2018 03 writing the future gallery vsaranphotodotcom web 8
16610,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca alumni alumni spotlight,NA,alumni alumni spotlight
16611,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca current students financial awards,ENGLISH,current students financial awards
16612,UBC Creative Writing: Canada's most prestigious creative writing program,https:  creativewriting.ubc_ca current students projects,ENGLISH,current students projects
16613,Home   Centre for the Study of Democratic Institutions,https:  democracy.arts.ubc_ca contact us,ENGLISH,contact us
16614,Home   Department of English,https:  english.arizona.edu faculty research clusters,ENGLISH,faculty research clusters
16615,UBC Department of English,https:  english.ubc_ca emeriti faculty,ENGLISH,emeriti faculty
16616,UBC Department of English,https:  english.ubc_ca events event what grads have done with their ubc english degree,ENGLISH,events event what grads have done with their ubc english degree
16617,UBC Department of English,https:  english.ubc_ca fifth carousel slide,ENGLISH,fifth carousel slide
16618,UBC Department of English,https:  english.ubc_ca first year english frequently asked questions faq,ENGLISH,first year english frequently asked questions faq
16619,UBC Department of English,https:  english.ubc_ca friedman house sala modern house series,ENGLISH,friedman house sala modern house series
16620,UBC Department of English,https:  english.ubc_ca graduate phd requirements,ENGLISH,graduate phd requirements
16621,UBC Department of English,https:  english.ubc_ca pizarro richard brinsley sheridan,ENGLISH,pizarro richard brinsley sheridan
16622,UBC Department of English,https:  english.ubc_ca resources resources for teaching assistants,ENGLISH,resources resources for teaching assistants
16623,UBC Department of English,https:  english.ubc_ca slide nine,ENGLISH,slide nine
16624,UBC Department of English,https:  english.ubc_ca test slide four,ENGLISH,test slide four
16625,UBC Department of English,https:  english.ubc_ca undergraduate,ENGLISH,undergraduate
16626,UBC Department of English,https:  english.ubc_ca undergraduate minor in english,ENGLISH,undergraduate minor in english
16628,Home   Institute for European Studies,https:  ies.ubc_ca about us our supporters,ENGLISH,about us our supporters
16629,UBC Linguistics,https:  linguistics.ubc_ca undergrad current students volunteering and paid employment opportunities,ENGLISH,undergrad current students volunteering and paid employment opportunities
16630,Marine  Earth  and Atmospheric Sciences   NC State University,https:  meas.sciences.ncsu.edu about mapping our research,ENGLISH,about
16631,Marine  Earth  and Atmospheric Sciences   NC State University,https:  meas.sciences.ncsu.edu about mapping our research,ENGLISH,about
16632,Home   Museum of Anthropology at UBC,https:  moa.ubc_ca exhibition in a different light reflecting on northwest coast art,ENGLISH,exhibition in a different light reflecting on northwest coast art
16633,Faculty of Social Sciences,https:  socialsciences.mcmaster_ca contact us,ENGLISH,contact us
16634,Programs   University of Northern British Columbia,https:  ssb.unbc_ca ssb dev_web_course_finder_calendar .subject=ENGL and crsenum=102,ENGLISH,calendar undergraduate
16635,Programs   University of Northern British Columbia,https:  ssb.unbc_ca ssb dev_web_course_finder_calendar .subject=ENGL and crsenum=170,ENGLISH,calendar undergraduate
16636,Welcome   Theatre and Film,https:  theatrefilm.ubc_ca resources facility resources,ENGLISH,resources facility resources
16637,Welcome   Theatre and Film,https:  theatrefilm.ubc_ca resources resources for students,ENGLISH,resources resources for students
16638,workers,https:  www_cbu_ca academic programs program dramatic literature,ENGLISH,academic programs program dramatic literature
16639,Academics   Cerro Coso Community College,https:  www_cerrocoso.edu academics english,ENGLISH,academics english
16640,Academic Programs   Academics   Dalhousie University,https:  www_dal_ca academics programs undergraduate english what_will_I_learn.html,ENGLISH,academics programs undergraduate
16641,Academic Programs   Academics   Dalhousie University,https:  www_dal_ca academics programs undergraduate english.html,ENGLISH,academics programs undergraduate
16642,Programs   University of Northern British Columbia,https:  www_unbc_ca calendar undergraduate english.html,ENGLISH,calendar undergraduate
16643,Writing Programs   UCLA,http:  www_wp.ucla.edu main content,ENGLISH,
16644,people and globe,http:  alec.unl.edu maincontent,ENVIRONMENTAL,
16646,NCSU Department of Applied Ecology,http:  appliedecology_cals.ncsu.edu absci,ENVIRONMENTAL,absci
16647,School of Biological Sciences   Nebraska,http:  biosci.unl.edu give,ENVIRONMENTAL,give
16648,School of Biological Sciences   Nebraska,http:  biosci.unl.edu newsroom,ENVIRONMENTAL,newsroom
16649,uoit logo,http:  businessandit.uoit_ca  people adjunct professors john rowcroft.php,ENVIRONMENTAL,people adjunct professors
16650,uoit logo,http:  businessandit.uoit_ca  people teaching faculty jane bowen.php,ENVIRONMENTAL,people teaching faculty
16651,Search Carleton University Calendars,http:  calendar_carleton_ca undergrad undergradprograms  grad gradprograms design,ENVIRONMENTAL,undergrad undergradprograms  grad gradprograms design
16652,Search Carleton University Calendars,http:  calendar_carleton_ca undergrad undergradprograms biotechnology,ENVIRONMENTAL,undergrad undergradprograms biotechnology
16654,Child  Youth and Family Studies   College of Education and Human Sciences,http:  cehs.unl.edu cyaf international engagement,ENVIRONMENTAL,cyaf international engagement
16655,Chemical and Biomolecular Engineering   College of Engineering   University of NebraskaLincoln,http:  che.unl.edu  maincontent,ENVIRONMENTAL,
16656,Chemical and Biomolecular Engineering   College of Engineering   University of NebraskaLincoln,http:  che.unl.edu maincontent,ENVIRONMENTAL,
16657,UCLA Conservation,http:  conservation.ucla.edu,ENVIRONMENTAL,
16658,UCLA Conservation,http:  conservation.ucla.edu  content alumni,NA,
16659,UCLA Conservation,http:  conservation.ucla.edu  content diversity,ENVIRONMENTAL,
16660,UCLA Conservation,http:  conservation.ucla.edu  main content,ENVIRONMENTAL,
16661,UCLA Conservation,http:  conservation.ucla.edu  newsroom,ENVIRONMENTAL,newsroom
16662,UCLA Conservation,http:  conservation.ucla.edu  views bootstrap carousel 1,ENVIRONMENTAL,
16663,UCLA Conservation,http:  conservation.ucla.edu content message conservation idp chair,ENVIRONMENTAL,content message conservation idp chair
16665,UCLA Conservation,http:  conservation.ucla.edu views bootstrap carousel 1,ENVIRONMENTAL,
16666,About Us   Department of Geography,http:  environment.geog.ubc_ca,ENVIRONMENTAL,
16668,Environmental Studies   Nebraska,http:  esp.unl.edu,ENVIRONMENTAL,
16669,Environmental Studies   Nebraska,http:  esp.unl.edu  field schools summer opportunities,ENVIRONMENTAL,
16670,Environmental Studies   Nebraska,http:  esp.unl.edu  newsroom,ENVIRONMENTAL,
16671,Environmental Studies   Nebraska,http:  esp.unl.edu alumni friends,NA,alumni friends
16672,Environmental Studies   Nebraska,http:  esp.unl.edu alumni stories,NA,alumni stories
16673,Environmental Studies   Nebraska,http:  esp.unl.edu current student,ENVIRONMENTAL,current student
16674,Environmental Studies   Nebraska,http:  esp.unl.edu current undergraduate,ENVIRONMENTAL,current undergraduate
16675,Environmental Studies   Nebraska,http:  esp.unl.edu education abroad,ENVIRONMENTAL,education abroad
16676,Environmental Studies   Nebraska,http:  esp.unl.edu events,ENVIRONMENTAL,events
16677,Environmental Studies   Nebraska,http:  esp.unl.edu faculty staff resources,ENVIRONMENTAL,faculty staff resources
16678,Environmental Studies   Nebraska,http:  esp.unl.edu get involved,ENVIRONMENTAL,get involved
16680,Environmental Studies   Nebraska,http:  esp.unl.edu spotlight sustainability alum thien chau,ENVIRONMENTAL,spotlight sustainability alum thien chau
16682,Graduate School of Arts and Sciences   Georgetown University,http:  grad.georgetown.edu  news 2016 environmental conference,ENVIRONMENTAL,
16683,NBK Mining Engineering  UBC: Mining Engineering at UBC  Vancouver  BC,http:  mining.ubc_ca 2018 03 06 veronica knott,ENGINEERING,2018 03 06 veronica knott
16684,Department of Political Science   Nebraska,http:  polisci.unl.edu education abroad,POLITICS,education abroad
16685,School of Natural Resources   UNL,http:  snr.unl.edu,ENVIRONMENTAL,
16686,School of Natural Resources   UNL,http:  snr.unl.edu,ENVIRONMENTAL,
16687,School of Natural Resources   UNL,http:  snr.unl.edu,ENVIRONMENTAL,
16688,School of Natural Resources   UNL,http:  snr.unl.edu appliedecology,ENVIRONMENTAL,appliedecology
16689,School of Natural Resources   UNL,http:  snr.unl.edu climatespatial,ENVIRONMENTAL,climatespatial
16690,School of Natural Resources   UNL,http:  snr.unl.edu environmentalscience,ENVIRONMENTAL,environmentalscience
16691,School of Natural Resources   UNL,http:  snr.unl.edu extensionresearch.asp,ENVIRONMENTAL,
16692,School of Natural Resources   UNL,http:  snr.unl.edu gradstudent,ENVIRONMENTAL,gradstudent
16693,School of Natural Resources   UNL,http:  snr.unl.edu gradstudent  tools index.asp,ENVIRONMENTAL,gradstudent
16694,School of Natural Resources   UNL,http:  snr.unl.edu index.asp,ENVIRONMENTAL,
16695,School of Natural Resources   UNL,http:  snr.unl.edu maincontent,ENVIRONMENTAL,
16696,School of Natural Resources   UNL,http:  snr.unl.edu NRT INFEWS,ENVIRONMENTAL,NRT INFEWS
16697,School of Natural Resources   UNL,http:  snr.unl.edu undergrad,ENVIRONMENTAL,undergrad
