A_RowId,CATEGORY,FULL_URL,HOST,URI,TARGET
-1530677898,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|history,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|HISTORY,HISTORY
-411995408,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|historyandtheoryofarchitecture,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|HISTORYANDTHEORYOFARCHITECTURE,ARCHITECTURE
1736258717,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|humanities,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|HUMANITIES,HUMANITIES
-1763107546,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|humanrights,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|HUMANRIGHTS,POLITICS
-1941741118,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|indigenousstudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|INDIGENOUSSTUDIES,INDIGENOUS STUDIES
-1420991787,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|industrialdesign,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|INDUSTRIALDESIGN,INDUSTRIAL DESIGN
-1739295286,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|journalism,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|JOURNALISM,COMMUNICATIONS
110060620,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|journalismandhumanities,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|JOURNALISMANDHUMANITIES,COMMUNICATIONS
-133322757,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|latinamericanandcaribbeanstudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|LATINAMERICANANDCARIBBEANSTUDIES,INTERNATIONAL STUDIES
-1085983868,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|law,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|LAW,LAW
-854480696,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|linguisticsandlanguagestudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|LINGUISTICSANDLANGUAGESTUDIES,LINGUISTICS
-854480696,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|linguisticsandlanguagestudies|#Certificate_in_American_Sign_Language_CASL,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|LINGUISTICSANDLANGUAGESTUDIES,LINGUISTICS
-854480696,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|linguisticsandlanguagestudies|#Certificate_in_the_Teaching_of_English_as_a_Second_Language_CTESL,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|LINGUISTICSANDLANGUAGESTUDIES,LINGUISTICS
-13488254,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|mathematicsandstatistics,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|MATHEMATICSANDSTATISTICS,MATHEMATICS
1484964485,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|medievalandearlymodernstudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|MEDIEVALANDEARLYMODERNSTUDIES,STATISTICS
1725798811,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|migrationanddiasporastudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|MIGRATIONANDDIASPORASTUDIES,HISTORY
48074631,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|music,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|MUSIC,MUSIC
48074631,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|music|#Certificate_in_Carillon_Studies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|MUSIC,MUSIC
805502226,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|nanoscience,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|NANOSCIENCE,NANOSCIENCE
865415687,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|neuroscience,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|NEUROSCIENCE,NEUROSCIENCE
-1351570312,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|nunavutpublicservicestudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|NUNAVUTPUBLICSERVICESTUDIES,POLITICS
720276303,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|philosophy,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|PHILOSOPHY,PHILOSOPHY
1251260201,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|physics,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|PHYSICS,PHYSICS
-1479376347,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|politicalscience,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|POLITICALSCIENCE,POLITICS
531520935,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|psychology,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|PSYCHOLOGY,PSYCHOLOGY
128822345,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|publicaffairsandpolicymanagement,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|PUBLICAFFAIRSANDPOLICYMANAGEMENT,POLITICS
236697817,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|publicservicestudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|PUBLICSERVICESTUDIES,POLITICS
576002191,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|religion,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|RELIGION,RELIGION
1527920772,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|sexualitystudiesminor,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|SEXUALITYSTUDIESMINOR,GENDER STUDIES
-278049828,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|socialwork,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|SOCIALWORK,SOCIAL WORK
-273142652,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|sociology,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|SOCIOLOGY,SOCIOLOGY
-1571922062,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|southasianstudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|SOUTHASIANSTUDIES,ASIAN STUDIES
-1611027742,Search Carleton University Calendars,http:||calendar.carleton.ca|undergrad|undergradprograms|womensandgenderstudies,calendar.carleton.ca,|UNDERGRAD|UNDERGRADPROGRAMS|WOMENSANDGENDERSTUDIES,GENDER STUDIES
353175868,Faculties & Departments - Acadia University,http:||canstudies.acadiau.ca|,canstudies.acadiau.ca,,CANADIAN STUDIES
1600941655,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|accounting|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|ACCOUNTING,ACCOUNTING
1600941655,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|accounting||search|?P=ACC%20280,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|ACCOUNTING,ACCOUNTING
552716830,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|applied-technology|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|APPLIED-TECHNOLOGY,APPLIED TECHNOLOGY
-1185132228,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|architectural-technologies|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|ARCHITECTURAL-TECHNOLOGIES,ARCHITECTURE
-895978103,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|business-administration|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|BUSINESS-ADMINISTRATION,BUSINESS
-1414608969,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|business-technology|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|BUSINESS-TECHNOLOGY,BUSINESS
-955643657,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|criminal-justice|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|CRIMINAL-JUSTICE,CRIMINOLOGY
1818205872,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|dental-hygiene|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|DENTAL-HYGIENE,DENTAL HYGIENE
-23908633,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|early-childhood-education|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|EARLY-CHILDHOOD-EDUCATION,EARLY CHILDHOOD
-1470134969,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|engineering-graphics|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|ENGINEERING-GRAPHICS,ENGINEERING GRAPHICS
-96179022,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|fabrication-welder|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|FABRICATION-WELDER,FABRICATION WELDER
582150717,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|food-nutrition-and-wellness|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|FOOD-NUTRITION-AND-WELLNESS,HEALTH
-54567163,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|graphic-design|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|GRAPHIC-DESIGN,VISUAL ART
1879093184,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|human-services|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|HUMAN-SERVICES,HUMAN SERVICES
1879093184,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|human-services||search|?P=HSE%20105,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|HUMAN-SERVICES,HUMAN SERVICES
1187409842,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|machine-technologies|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|MACHINE-TECHNOLOGIES,MACHINE TECHNOLOGIES
440779419,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|medical-assisting|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|MEDICAL-ASSISTING,HEALTH
1762210379,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|multi-media-journalism|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|MULTI-MEDIA-JOURNALISM,COMMINICATIONS
-19438821,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|nurse-aide|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|NURSE-AIDE,NURSING
-324223273,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|paralegal|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|PARALEGAL,PARALEGAL
178165671,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|phlebotomy|#certificateinphlebotomy,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|PHLEBOTOMY,HEALTH
88563668,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|radiologic-technology|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|RADIOLOGIC-TECHNOLOGY,HEALTH
-1071969637,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|surgical-technology|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|SURGICAL-TECHNOLOGY,HEALTH
1386901510,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|veterinary-technology|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|VETERINARY-TECHNOLOGY,VETERINARY TECHNOLOGY
1386901510,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-applied-science-degrees-certificates|veterinary-technology||search|?P=PSY%20101,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-APPLIED-SCIENCE-DEGREES-CERTIFICATES|VETERINARY-TECHNOLOGY,VETERINARY TECHNOLOGY
-895347740,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|associate-science-degree-plans-study|biology-plan-study|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|ASSOCIATE-SCIENCE-DEGREE-PLANS-STUDY|BIOLOGY-PLAN-STUDY,BIOLOGY
483314001,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-anthropology-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ANTHROPOLOGY-DESIGNATION,ANTHROPOLOGY  
1773320853,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-art-studio-art-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ART-STUDIO-ART-DESIGNATION,VISUAL ART
1773320853,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-art-studio-art-designation||search|?P=ECE%20101,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ART-STUDIO-ART-DESIGNATION,VISUAL ART
-2006058101,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-communication-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-COMMUNICATION-DESIGNATION,COMMUNICATIONS
1914174547,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-economics-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ECONOMICS-DESIGNATION,ECONOMICS  
1914174547,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-economics-designation||search|?P=MAT%20135,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ECONOMICS-DESIGNATION,ECONOMICS  
-630989680,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-english-literature-emphasis-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-ENGLISH-LITERATURE-EMPHASIS-DESIGNATION,ENGLISH
812117913,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-french-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-FRENCH-DESIGNATION,FRENCH  
-820078671,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-geography-designation|,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-GEOGRAPHY-DESIGNATION,GEOGRAPHY  
-820078671,Academic Advising - Certificates & Degrees | Community College of Denver,http:||catalog.ccd.edu|programs-courses|certificates-degrees|degrees-designation-statewide-transfer-degrees|associate-arts-degree-geography-designation||search|?P=BUS%20217,catalog.ccd.edu,|PROGRAMS-COURSES|CERTIFICATES-DEGREES|DEGREES-DESIGNATION-STATEWIDE-TRANSFER-DEGREES|ASSOCIATE-ARTS-DEGREE-GEOGRAPHY-DESIGNATION,GEOGRAPHY  
